Returned,Order ID,Region,Ship Date,Order Date,_parsed_return,inferred_return_date,return_date_source
Yes,EG-2014-SB1018538-41944,North Africa,2014-11-05,11/1/2014,,2014-11-12,inferred_from_ship
Yes,ES-2015-NM18445139-42218,Northern Europe,2015-08-07,8/2/2015,,2015-08-14,inferred_from_ship
Yes,CM-2012-SC1068022-41009,Central Africa,2012-04-12,4/10/2012,,2012-04-19,inferred_from_ship
Yes,CA-2014-TB21280140-41786,Eastern US,2014-06-02,5/27/2014,,2014-06-09,inferred_from_ship
Yes,CA-2014-TB21280140-41786,Eastern US,2014-06-02,5/27/2014,,2014-06-09,inferred_from_ship
Yes,CA-2014-TB21280140-41786,Eastern US,2014-06-02,5/27/2014,,2014-06-09,inferred_from_ship
Yes,CA-2014-TB21280140-41786,Eastern US,2014-06-02,5/27/2014,,2014-06-09,inferred_from_ship
Yes,ES-2012-AB1060064-40927,Southern Europe,2012-01-21,1/19/2012,,2012-01-28,inferred_from_ship
Yes,MX-2013-JC1534082-41392,Central America,2013-05-02,4/28/2013,,2013-05-09,inferred_from_ship
Yes,MX-2014-CG1204031-41977,Caribbean,2014-12-09,12/4/2014,,2014-12-16,inferred_from_ship
Yes,UP-2014-CR2580137-41922,Eastern Europe,2014-10-15,10/10/2014,,2014-10-22,inferred_from_ship
Yes,UP-2014-CR2580137-41922,Eastern Europe,2014-10-15,10/10/2014,,2014-10-22,inferred_from_ship
Yes,NI-2015-JG516095-42235,Western Africa,2015-08-26,8/19/2015,,2015-09-02,inferred_from_ship
Yes,MX-2014-HP1481582-41709,Central America,2014-03-14,3/11/2014,,2014-03-21,inferred_from_ship
Yes,IN-2015-DK1289559-42281,Southeastern Asia,2015-10-09,10/4/2015,,2015-10-16,inferred_from_ship
Yes,ES-2014-SJ2021548-41998,Western Europe,2014-12-30,12/25/2014,,2015-01-06,inferred_from_ship
Yes,IN-2014-BS1159027-42000,Eastern Asia,2014-12-31,12/27/2014,,2015-01-07,inferred_from_ship
Yes,US-2013-GM14500101-41366,South America,2013-04-04,4/2/2013,,2013-04-11,inferred_from_ship
Yes,IN-2013-KM1666059-41574,Southeastern Asia,2013-10-31,10/27/2013,,2013-11-07,inferred_from_ship
Yes,IN-2013-KM1666059-41574,Southeastern Asia,2013-10-31,10/27/2013,,2013-11-07,inferred_from_ship
Yes,IN-2013-KM1666059-41574,Southeastern Asia,2013-10-31,10/27/2013,,2013-11-07,inferred_from_ship
Yes,IN-2013-KM1666059-41574,Southeastern Asia,2013-10-31,10/27/2013,,2013-11-07,inferred_from_ship
Yes,IN-2013-KM1666059-41574,Southeastern Asia,2013-10-31,10/27/2013,,2013-11-07,inferred_from_ship
Yes,ID-2014-RP1927059-41918,Southeastern Asia,2014-10-11,10/6/2014,,2014-10-18,inferred_from_ship
Yes,IN-2015-AS102857-42217,Oceania,2015-08-05,8/1/2015,,2015-08-12,inferred_from_ship
Yes,US-2013-EJ1372018-41628,South America,2013-12-24,12/20/2013,,2013-12-31,inferred_from_ship
Yes,IN-2015-CR128207-42270,Oceania,2015-09-28,9/23/2015,,2015-10-05,inferred_from_ship
Yes,US-2014-FO14305140-41944,Southern US,2014-11-05,11/1/2014,,2014-11-12,inferred_from_ship
Yes,SF-2012-CC2685117-41263,Southern Africa,2012-12-26,12/20/2012,,2013-01-02,inferred_from_ship
Yes,SF-2012-CC2685117-41263,Southern Africa,2012-12-26,12/20/2012,,2013-01-02,inferred_from_ship
Yes,IT-2012-NF18385139-41237,Northern Europe,2012-11-28,11/24/2012,,2012-12-05,inferred_from_ship
Yes,CA-2015-EB13705140-42321,Eastern US,2015-11-16,11/13/2015,,2015-11-23,inferred_from_ship
Yes,US-2014-JE1574555-41971,Central America,2014-11-30,11/28/2014,,2014-12-07,inferred_from_ship
Yes,ES-2013-TB2162548-41374,Western Europe,2013-04-16,4/10/2013,,2013-04-23,inferred_from_ship
Yes,ES-2013-TB2162548-41374,Western Europe,2013-04-16,4/10/2013,,2013-04-23,inferred_from_ship
Yes,CA-2015-JS594023-42346,Eastern Canada,2015-12-10,12/8/2015,,2015-12-17,inferred_from_ship
Yes,IN-2015-MH1811592-42116,Oceania,2015-04-26,4/22/2015,,2015-05-03,inferred_from_ship
Yes,US-2013-MA1799536-41346,Caribbean,2013-03-20,3/13/2013,,2013-03-27,inferred_from_ship
Yes,IN-2012-JM15265144-41031,Southeastern Asia,2012-05-08,5/2/2012,,2012-05-15,inferred_from_ship
Yes,CA-2012-JG15115140-41189,Southern US,2012-10-07,10/7/2012,,2012-10-14,inferred_from_ship
Yes,US-2015-CG1252055-42316,Central America,2015-11-12,11/8/2015,,2015-11-19,inferred_from_ship
Yes,MX-2014-RR1931526-41951,South America,2014-11-12,11/8/2014,,2014-11-19,inferred_from_ship
Yes,CA-2014-CK12595140-41711,Eastern US,2014-03-17,3/13/2014,,2014-03-24,inferred_from_ship
Yes,MX-2014-DM1295598-41807,Central America,2014-06-19,6/17/2014,,2014-06-26,inferred_from_ship
Yes,MX-2012-BS1159039-41175,Central America,2012-09-27,9/23/2012,,2012-10-04,inferred_from_ship
Yes,MX-2012-BS1159039-41175,Central America,2012-09-27,9/23/2012,,2012-10-04,inferred_from_ship
Yes,MX-2012-DS1318018-41081,South America,2012-06-26,6/21/2012,,2012-07-03,inferred_from_ship
Yes,TU-2015-CS2355134-42101,Western Asia,2015-04-07,4/7/2015,,2015-04-14,inferred_from_ship
Yes,TU-2015-CS2355134-42101,Western Asia,2015-04-07,4/7/2015,,2015-04-14,inferred_from_ship
Yes,ID-2014-EB1397559-41919,Southeastern Asia,2014-10-13,10/7/2014,,2014-10-20,inferred_from_ship
Yes,IN-2014-AC1061558-41808,Southern Asia,2014-06-22,6/18/2014,,2014-06-29,inferred_from_ship
Yes,IN-2014-AC1061558-41808,Southern Asia,2014-06-22,6/18/2014,,2014-06-29,inferred_from_ship
Yes,EG-2012-NM844538-41002,North Africa,2012-04-08,4/3/2012,,2012-04-15,inferred_from_ship
Yes,EG-2012-NM844538-41002,North Africa,2012-04-08,4/3/2012,,2012-04-15,inferred_from_ship
Yes,ES-2014-RB1964545-41859,Western Europe,2014-08-12,8/8/2014,,2014-08-19,inferred_from_ship
Yes,ES-2014-RB1964545-41859,Western Europe,2014-08-12,8/8/2014,,2014-08-19,inferred_from_ship
Yes,IN-2015-MA17995121-42230,Southern Asia,2015-08-18,8/14/2015,,2015-08-25,inferred_from_ship
Yes,NI-2013-EH376595-41500,Western Africa,2013-08-20,8/14/2013,,2013-08-27,inferred_from_ship
Yes,IR-2015-BD162060-42252,Southern Asia,2015-09-07,9/5/2015,,2015-09-14,inferred_from_ship
Yes,IN-2014-PB19210130-41872,Southeastern Asia,2014-08-27,8/21/2014,,2014-09-03,inferred_from_ship
Yes,IN-2015-AA1031558-42361,Southern Asia,2015-12-29,12/23/2015,,2016-01-05,inferred_from_ship
Yes,TZ-2015-BM1785129-42285,Eastern Africa,2015-10-11,10/8/2015,,2015-10-18,inferred_from_ship
Yes,IV-2014-LC688529-41898,Western Africa,2014-09-20,9/16/2014,,2014-09-27,inferred_from_ship
Yes,IV-2014-LC688529-41898,Western Africa,2014-09-20,9/16/2014,,2014-09-27,inferred_from_ship
Yes,IN-2015-DL1292558-42167,Southern Asia,2015-06-18,6/12/2015,,2015-06-25,inferred_from_ship
Yes,EG-2015-NF838538-42060,North Africa,2015-03-01,2/25/2015,,2015-03-08,inferred_from_ship
Yes,CA-2014-ND18370140-41963,Eastern US,2014-11-26,11/20/2014,,2014-12-03,inferred_from_ship
Yes,CA-2014-ND18370140-41963,Eastern US,2014-11-26,11/20/2014,,2014-12-03,inferred_from_ship
Yes,NI-2012-BM114095-41061,Western Africa,2012-06-05,6/1/2012,,2012-06-12,inferred_from_ship
Yes,CA-2012-CM11815140-41226,Central US,2012-11-14,11/13/2012,,2012-11-21,inferred_from_ship
Yes,ES-2015-CJ1201064-42323,Southern Europe,2015-11-21,11/15/2015,,2015-11-28,inferred_from_ship
Yes,IN-2015-MB180857-42172,Oceania,2015-06-23,6/17/2015,,2015-06-30,inferred_from_ship
Yes,IN-2015-MB180857-42172,Oceania,2015-06-23,6/17/2015,,2015-06-30,inferred_from_ship
Yes,IN-2015-MB180857-42172,Oceania,2015-06-23,6/17/2015,,2015-06-30,inferred_from_ship
Yes,ES-2015-MJ1774045-42168,Western Europe,2015-06-20,6/13/2015,,2015-06-27,inferred_from_ship
Yes,ES-2015-HJ14875139-42013,Northern Europe,2015-01-14,1/9/2015,,2015-01-21,inferred_from_ship
Yes,CA-2012-CM11815140-41273,Central US,2013-01-04,12/30/2012,,2013-01-11,inferred_from_ship
Yes,CA-2014-BT11680140-41751,Eastern US,2014-04-22,4/22/2014,,2014-04-29,inferred_from_ship
Yes,CA-2014-BT11680140-41751,Eastern US,2014-04-22,4/22/2014,,2014-04-29,inferred_from_ship
Yes,IN-2012-GM1444027-41128,Eastern Asia,2012-08-11,8/7/2012,,2012-08-18,inferred_from_ship
Yes,IN-2015-DK12985144-42112,Southeastern Asia,2015-04-22,4/18/2015,,2015-04-29,inferred_from_ship
Yes,IN-2015-DK12985144-42112,Southeastern Asia,2015-04-22,4/18/2015,,2015-04-29,inferred_from_ship
Yes,IN-2015-DK12985144-42112,Southeastern Asia,2015-04-22,4/18/2015,,2015-04-29,inferred_from_ship
Yes,IN-2015-DK12985144-42112,Southeastern Asia,2015-04-22,4/18/2015,,2015-04-29,inferred_from_ship
Yes,TU-2015-LP7080134-42185,Western Asia,2015-07-04,6/30/2015,,2015-07-11,inferred_from_ship
Yes,CA-2014-DP13390140-41784,Eastern US,2014-05-29,5/25/2014,,2014-06-05,inferred_from_ship
Yes,US-2014-AJ1078018-41752,South America,2014-04-27,4/23/2014,,2014-05-04,inferred_from_ship
Yes,US-2014-AJ1078018-41752,South America,2014-04-27,4/23/2014,,2014-05-04,inferred_from_ship
Yes,US-2014-AJ1078018-41752,South America,2014-04-27,4/23/2014,,2014-05-04,inferred_from_ship
Yes,IT-2013-BW11065139-41370,Northern Europe,2013-04-10,4/6/2013,,2013-04-17,inferred_from_ship
Yes,ES-2015-GG1465048-42245,Western Europe,2015-08-31,8/29/2015,,2015-09-07,inferred_from_ship
Yes,CA-2012-PB19150140-41254,Southern US,2012-12-16,12/11/2012,,2012-12-23,inferred_from_ship
Yes,CA-2014-TT21265140-41915,Eastern US,2014-10-07,10/3/2014,,2014-10-14,inferred_from_ship
Yes,IR-2012-SS1051560-41125,Southern Asia,2012-08-08,8/4/2012,,2012-08-15,inferred_from_ship
Yes,CA-2012-RA988523-41160,Eastern Canada,2012-09-10,9/8/2012,,2012-09-17,inferred_from_ship
Yes,US-2015-ME17320140-42322,Central US,2015-11-19,11/14/2015,,2015-11-26,inferred_from_ship
Yes,US-2012-GH1442598-41140,Central America,2012-08-23,8/19/2012,,2012-08-30,inferred_from_ship
Yes,US-2012-GH1442598-41140,Central America,2012-08-23,8/19/2012,,2012-08-30,inferred_from_ship
Yes,US-2012-GH1442598-41140,Central America,2012-08-23,8/19/2012,,2012-08-30,inferred_from_ship
Yes,US-2012-GH1442598-41140,Central America,2012-08-23,8/19/2012,,2012-08-30,inferred_from_ship
Yes,ES-2013-EC1405048-41520,Western Europe,2013-09-09,9/3/2013,,2013-09-16,inferred_from_ship
Yes,US-2015-GZ14470140-42362,Western US,2015-12-24,12/24/2015,,2015-12-31,inferred_from_ship
Yes,MX-2014-ML1741039-41935,Central America,2014-10-29,10/23/2014,,2014-11-05,inferred_from_ship
Yes,MX-2012-DP1316582-41234,Central America,2012-11-27,11/21/2012,,2012-12-04,inferred_from_ship
Yes,MX-2012-BD1163582-41249,Central America,2012-12-11,12/6/2012,,2012-12-18,inferred_from_ship
Yes,MX-2015-CD1279080-42293,Caribbean,2015-10-20,10/16/2015,,2015-10-27,inferred_from_ship
Yes,IN-2014-DW1319559-41730,Southeastern Asia,2014-04-06,4/1/2014,,2014-04-13,inferred_from_ship
Yes,IN-2015-JK1612058-42126,Southern Asia,2015-05-09,5/2/2015,,2015-05-16,inferred_from_ship
Yes,US-2014-AR104055-41906,South America,2014-09-26,9/24/2014,,2014-10-03,inferred_from_ship
Yes,NI-2015-JG516095-42353,Western Africa,2015-12-19,12/15/2015,,2015-12-26,inferred_from_ship
Yes,NI-2015-JG516095-42353,Western Africa,2015-12-19,12/15/2015,,2015-12-26,inferred_from_ship
Yes,NI-2015-JG516095-42353,Western Africa,2015-12-19,12/15/2015,,2015-12-26,inferred_from_ship
Yes,US-2012-SC20260140-41165,Central US,2012-09-17,9/13/2012,,2012-09-24,inferred_from_ship
Yes,US-2012-SC20260140-41165,Central US,2012-09-17,9/13/2012,,2012-09-24,inferred_from_ship
Yes,US-2012-SC20260140-41165,Central US,2012-09-17,9/13/2012,,2012-09-24,inferred_from_ship
Yes,US-2012-SC20260140-41165,Central US,2012-09-17,9/13/2012,,2012-09-24,inferred_from_ship
Yes,CA-2012-CM12715140-41177,Eastern US,2012-09-29,9/25/2012,,2012-10-06,inferred_from_ship
Yes,CA-2012-CM12715140-41177,Eastern US,2012-09-29,9/25/2012,,2012-10-06,inferred_from_ship
Yes,CA-2012-CM12715140-41177,Eastern US,2012-09-29,9/25/2012,,2012-10-06,inferred_from_ship
Yes,CA-2015-HM14860140-42221,Western US,2015-08-08,8/5/2015,,2015-08-15,inferred_from_ship
Yes,CA-2015-HM14860140-42221,Western US,2015-08-09,8/5/2015,,2015-08-16,inferred_from_ship
Yes,CA-2015-HM14860140-42221,Western US,2015-08-08,8/5/2015,,2015-08-15,inferred_from_ship
Yes,IN-2015-DK1337566-42155,Eastern Asia,2015-06-07,5/31/2015,,2015-06-14,inferred_from_ship
Yes,CA-2013-KC16255140-41473,Eastern US,2013-07-21,7/18/2013,,2013-07-28,inferred_from_ship
Yes,AL-2012-EM38252-41213,Southern Europe,2012-11-04,10/31/2012,,2012-11-11,inferred_from_ship
Yes,AL-2012-EM38252-41213,Southern Europe,2012-11-04,10/31/2012,,2012-11-11,inferred_from_ship
Yes,AL-2012-EM38252-41213,Southern Europe,2012-11-04,10/31/2012,,2012-11-11,inferred_from_ship
Yes,CA-2013-EH13945140-41465,Western US,2013-07-10,7/10/2013,,2013-07-17,inferred_from_ship
Yes,ES-2012-MZ1751545-41262,Western Europe,2012-12-24,12/19/2012,,2012-12-31,inferred_from_ship
Yes,US-2014-LH1675055-41840,Central America,2014-07-23,7/20/2014,,2014-07-30,inferred_from_ship
Yes,MX-2015-LA1678051-42286,Central America,2015-10-14,10/9/2015,,2015-10-21,inferred_from_ship
Yes,ID-2014-LB167957-41829,Oceania,2014-07-14,7/9/2014,,2014-07-21,inferred_from_ship
Yes,CA-2015-LW17215140-42348,Central US,2015-12-16,12/10/2015,,2015-12-23,inferred_from_ship
Yes,ES-2015-AM10705120-42017,Southern Europe,2015-01-17,1/13/2015,,2015-01-24,inferred_from_ship
Yes,ES-2015-AM10705120-42017,Southern Europe,2015-01-17,1/13/2015,,2015-01-24,inferred_from_ship
Yes,TU-2014-SD10485134-41771,Western Asia,2014-05-13,5/12/2014,,2014-05-20,inferred_from_ship
Yes,US-2012-AH1046536-41234,Caribbean,2012-11-27,11/21/2012,,2012-12-04,inferred_from_ship
Yes,US-2012-DB1327036-41021,Caribbean,2012-04-26,4/22/2012,,2012-05-03,inferred_from_ship
Yes,CA-2014-LS16945140-41912,Eastern US,2014-10-03,9/30/2014,,2014-10-10,inferred_from_ship
Yes,MX-2015-QJ1925551-42255,Central America,2015-09-12,9/8/2015,,2015-09-19,inferred_from_ship
Yes,ES-2015-AS1004564-42028,Southern Europe,2015-01-29,1/24/2015,,2015-02-05,inferred_from_ship
Yes,SG-2015-AG495111-42164,Western Africa,2015-06-13,6/9/2015,,2015-06-20,inferred_from_ship
Yes,CA-2012-KC16675140-41255,Southern US,2012-12-14,12/12/2012,,2012-12-21,inferred_from_ship
Yes,CA-2015-JB16045140-42362,Eastern US,2015-12-31,12/24/2015,,2016-01-07,inferred_from_ship
Yes,ZA-2015-RC9960146-42257,Eastern Africa,2015-09-15,9/10/2015,,2015-09-22,inferred_from_ship
Yes,ES-2012-TB21190139-40992,Northern Europe,2012-03-26,3/24/2012,,2012-04-02,inferred_from_ship
Yes,ES-2012-TB21190139-40992,Northern Europe,2012-03-26,3/24/2012,,2012-04-02,inferred_from_ship
Yes,US-2013-GA1472598-41599,Central America,2013-11-26,11/21/2013,,2013-12-03,inferred_from_ship
Yes,US-2013-TS2134055-41356,Central America,2013-03-29,3/23/2013,,2013-04-05,inferred_from_ship
Yes,CA-2015-EH13765140-42027,Central US,2015-01-26,1/23/2015,,2015-02-02,inferred_from_ship
Yes,CA-2015-EH13765140-42027,Central US,2015-01-26,1/23/2015,,2015-02-02,inferred_from_ship
Yes,TU-2015-SC10050134-42216,Western Asia,2015-08-03,7/31/2015,,2015-08-10,inferred_from_ship
Yes,TU-2015-SC10050134-42216,Western Asia,2015-08-03,7/31/2015,,2015-08-10,inferred_from_ship
Yes,CA-2014-CY12745140-41867,Western US,2014-08-21,8/16/2014,,2014-08-28,inferred_from_ship
Yes,CA-2014-CY12745140-41867,Western US,2014-08-21,8/16/2014,,2014-08-28,inferred_from_ship
Yes,KG-2015-FO430570-42318,Central Asia,2015-11-16,11/10/2015,,2015-11-23,inferred_from_ship
Yes,KG-2015-FO430570-42318,Central Asia,2015-11-16,11/10/2015,,2015-11-23,inferred_from_ship
Yes,GH-2015-KD661549-42183,Western Africa,2015-07-02,6/28/2015,,2015-07-09,inferred_from_ship
Yes,IT-2015-DK12895124-42312,Northern Europe,2015-11-06,11/4/2015,,2015-11-13,inferred_from_ship
Yes,CA-2013-DP13165140-41557,Central US,2013-10-17,10/10/2013,,2013-10-24,inferred_from_ship
Yes,CA-2015-SP20860140-42276,Southern US,2015-10-03,9/29/2015,,2015-10-10,inferred_from_ship
Yes,IN-2015-RH1949559-42257,Southeastern Asia,2015-09-15,9/10/2015,,2015-09-22,inferred_from_ship
Yes,IN-2015-RH1949559-42257,Southeastern Asia,2015-09-15,9/10/2015,,2015-09-22,inferred_from_ship
Yes,CA-2013-BN11470140-41380,Eastern US,2013-04-21,4/16/2013,,2013-04-28,inferred_from_ship
Yes,NI-2013-EH412595-41541,Western Africa,2013-09-29,9/24/2013,,2013-10-06,inferred_from_ship
Yes,NI-2013-EH412595-41541,Western Africa,2013-09-29,9/24/2013,,2013-10-06,inferred_from_ship
Yes,ID-2013-PB18805130-41421,Southeastern Asia,2013-06-01,5/27/2013,,2013-06-08,inferred_from_ship
Yes,TU-2015-SV10785134-42340,Western Asia,2015-12-06,12/2/2015,,2015-12-13,inferred_from_ship
Yes,US-2014-DJ1363018-41963,South America,2014-11-23,11/20/2014,,2014-11-30,inferred_from_ship
Yes,US-2015-JE15610140-42321,Western US,2015-11-16,11/13/2015,,2015-11-23,inferred_from_ship
Yes,ID-2014-RH1949559-41984,Southeastern Asia,2014-12-17,12/11/2014,,2014-12-24,inferred_from_ship
Yes,IN-2014-AJ109457-41793,Oceania,2014-06-05,6/3/2014,,2014-06-12,inferred_from_ship
Yes,CA-2012-LT16765140-41152,Western US,2012-09-04,8/31/2012,,2012-09-11,inferred_from_ship
Yes,IN-2012-ST2053058-41058,Southern Asia,2012-06-02,5/29/2012,,2012-06-09,inferred_from_ship
Yes,CA-2012-PJ19015140-41005,Southern US,2012-04-09,4/6/2012,,2012-04-16,inferred_from_ship
Yes,MX-2014-DK1298518-41740,South America,2014-04-15,4/11/2014,,2014-04-22,inferred_from_ship
Yes,ID-2014-SC2026092-41894,Oceania,2014-09-17,9/12/2014,,2014-09-24,inferred_from_ship
Yes,UP-2013-DL2925137-41299,Eastern Europe,2013-01-30,1/25/2013,,2013-02-06,inferred_from_ship
Yes,AE-2014-MY7380138-42004,Western Asia,2015-01-03,12/31/2014,,2015-01-10,inferred_from_ship
Yes,AE-2014-MY7380138-42004,Western Asia,2015-01-03,12/31/2014,,2015-01-10,inferred_from_ship
Yes,ES-2015-LS1723045-42159,Western Europe,2015-06-08,6/4/2015,,2015-06-15,inferred_from_ship
Yes,TU-2014-MY8295134-41860,Western Asia,2014-08-11,8/9/2014,,2014-08-18,inferred_from_ship
Yes,TU-2014-MY8295134-41860,Western Asia,2014-08-11,8/9/2014,,2014-08-18,inferred_from_ship
Yes,TU-2014-MY8295134-41860,Western Asia,2014-08-11,8/9/2014,,2014-08-18,inferred_from_ship
Yes,TU-2014-MY8295134-41860,Western Asia,2014-08-11,8/9/2014,,2014-08-18,inferred_from_ship
Yes,MX-2014-KN1639082-41907,Central America,2014-10-01,9/25/2014,,2014-10-08,inferred_from_ship
Yes,IT-2013-CA12310139-41538,Northern Europe,2013-09-25,9/21/2013,,2013-10-02,inferred_from_ship
Yes,CA-2014-LF17185140-41933,Eastern US,2014-10-24,10/21/2014,,2014-10-31,inferred_from_ship
Yes,CA-2015-SJ20125140-42105,Eastern US,2015-04-16,4/11/2015,,2015-04-23,inferred_from_ship
Yes,CA-2015-SJ20125140-42105,Eastern US,2015-04-16,4/11/2015,,2015-04-23,inferred_from_ship
Yes,US-2013-DR12940140-41635,Central US,2014-01-01,12/27/2013,,2014-01-08,inferred_from_ship
Yes,TU-2014-TC11145134-41656,Western Asia,2014-01-21,1/17/2014,,2014-01-28,inferred_from_ship
Yes,MX-2012-RE1940539-41195,Central America,2012-10-17,10/13/2012,,2012-10-24,inferred_from_ship
Yes,ES-2013-ME1772545-41370,Western Europe,2013-04-10,4/6/2013,,2013-04-17,inferred_from_ship
Yes,CA-2013-MS17830140-41478,Eastern US,2013-07-26,7/23/2013,,2013-08-02,inferred_from_ship
Yes,IN-2015-DB13405144-42341,Southeastern Asia,2015-12-03,12/3/2015,,2015-12-10,inferred_from_ship
Yes,US-2015-SC20050140-42278,Central US,2015-10-07,10/1/2015,,2015-10-14,inferred_from_ship
Yes,IN-2014-DM1301527-41919,Eastern Asia,2014-10-13,10/7/2014,,2014-10-20,inferred_from_ship
Yes,CA-2014-DL13330140-41941,Eastern US,2014-11-02,10/29/2014,,2014-11-09,inferred_from_ship
Yes,MX-2012-AH1012082-41226,Central America,2012-11-19,11/13/2012,,2012-11-26,inferred_from_ship
Yes,NG-2015-JC577594-42260,Western Africa,2015-09-13,9/13/2015,,2015-09-20,inferred_from_ship
Yes,CA-2014-MG17890140-41703,Western US,2014-03-11,3/5/2014,,2014-03-18,inferred_from_ship
Yes,EG-2014-CS186038-41690,North Africa,2014-02-24,2/20/2014,,2014-03-03,inferred_from_ship
Yes,US-2012-KT16465140-41168,Southern US,2012-09-23,9/16/2012,,2012-09-30,inferred_from_ship
Yes,US-2012-KT16465140-41168,Southern US,2012-09-23,9/16/2012,,2012-09-30,inferred_from_ship
Yes,NI-2013-DB321095-41521,Western Africa,2013-09-08,9/4/2013,,2013-09-15,inferred_from_ship
Yes,NI-2013-DB321095-41521,Western Africa,2013-09-08,9/4/2013,,2013-09-15,inferred_from_ship
Yes,NI-2013-DB321095-41521,Western Africa,2013-09-08,9/4/2013,,2013-09-15,inferred_from_ship
Yes,CA-2013-PS19045140-41438,Eastern US,2013-06-19,6/13/2013,,2013-06-26,inferred_from_ship
Yes,CA-2013-PS19045140-41438,Eastern US,2013-06-19,6/13/2013,,2013-06-26,inferred_from_ship
Yes,CA-2013-PS19045140-41438,Eastern US,2013-06-19,6/13/2013,,2013-06-26,inferred_from_ship
Yes,TU-2015-AG675134-42099,Western Asia,2015-04-10,4/5/2015,,2015-04-17,inferred_from_ship
Yes,TU-2015-AG675134-42099,Western Asia,2015-04-10,4/5/2015,,2015-04-17,inferred_from_ship
Yes,US-2015-SH1997555-42052,Central America,2015-02-23,2/17/2015,,2015-03-02,inferred_from_ship
Yes,IT-2014-DO1364591-41870,Western Europe,2014-08-21,8/19/2014,,2014-08-28,inferred_from_ship
Yes,ES-2013-BF1100591-41501,Western Europe,2013-08-19,8/15/2013,,2013-08-26,inferred_from_ship
Yes,US-2012-JA1597055-41237,Central America,2012-11-25,11/24/2012,,2012-12-02,inferred_from_ship
Yes,TU-2013-CR2730134-41324,Western Asia,2013-02-23,2/19/2013,,2013-03-02,inferred_from_ship
Yes,TU-2013-CR2730134-41324,Western Asia,2013-02-23,2/19/2013,,2013-03-02,inferred_from_ship
Yes,RO-2015-SA10830107-42012,Eastern Europe,2015-01-12,1/8/2015,,2015-01-19,inferred_from_ship
Yes,MX-2015-NF1859539-42209,Central America,2015-07-28,7/24/2015,,2015-08-04,inferred_from_ship
Yes,NI-2014-JK562595-41779,Western Africa,2014-05-26,5/20/2014,,2014-06-02,inferred_from_ship
Yes,MX-2015-SP2092055-42363,Central America,2015-12-29,12/25/2015,,2016-01-05,inferred_from_ship
Yes,MX-2015-SP2092055-42363,Central America,2015-12-29,12/25/2015,,2016-01-05,inferred_from_ship
Yes,MX-2014-EH1418518-41915,South America,2014-10-07,10/3/2014,,2014-10-14,inferred_from_ship
Yes,MX-2014-KL1664593-41733,Central America,2014-04-08,4/4/2014,,2014-04-15,inferred_from_ship
Yes,NI-2015-BP105095-42249,Western Africa,2015-09-08,9/2/2015,,2015-09-15,inferred_from_ship
Yes,CA-2015-ML17410140-42025,Central US,2015-01-22,1/21/2015,,2015-01-29,inferred_from_ship
